ACC_NUCCORE,CreateDate_NUCCORE,GC_NUCCORE,Host_BIOSAMPLE,IsolationSource_BIOSAMPLE,Length_NUCCORE,Location_BIOSAMPLE,SamplType_BIOSAMPLE,Topology_NUCCORE,loc_lat,loc_lng,loc_parsed,plasmidfinder,pmlst,taxon_class_name,taxon_family_name,taxon_genus_name,taxon_name,taxon_order_name,taxon_phylum_name,taxon_species_name,taxon_superkingdom_name,D1,D2
NZ_CP025922.1,2018-12-26,51.91105436235952,Homo sapiens,stool,83017,Gambia,,circular,13.4432,-15.3101,,"IncFII(pCoo)_1, CR942285, ",IncF RST(F106:A-:B-):FIA(-);FIB(-);FIC(-);FII(106);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.6062324,10.761726
NZ_CP025921.1,2018-12-26,47.79876361897606,Homo sapiens,stool,146395,Gambia,,circular,13.4432,-15.3101,,"IncFII_1, AY458016, ",IncF RST(F11:A-:B-):FIA(-);FIB(-);FIC(5?);FII(11);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.5701363000000002,10.589496
NZ_CP025846.1,2018-12-26,48.66203361654969,Homo sapiens,stool,86624,Pakistan,,circular,30.3753,69.3451,,"IncI1-I(Alpha)_1, AP005147, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),7.217528,8.856375
NZ_CP025845.1,2018-12-26,52.26713143552716,Homo sapiens,stool,72294,Pakistan,,circular,30.3753,69.3451,,"IncFIB(K)_1, JN233704, ",IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),3.552711,8.0771265
NZ_CP025844.1,2018-12-26,51.941701431060885,Homo sapiens,stool,94685,Pakistan,,circular,30.3753,69.3451,,"IncFII(29)_1, CP003035, ",IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(1?);FII(~12);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.43841606,10.656728
NZ_CP025843.1,2018-12-26,51.245150794643976,Homo sapiens,stool,7991,Pakistan,,circular,30.3753,69.3451,,"ColRNAI_1, DQ298019, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),9.0475855,5.6194067
NZ_CP025855.1,2018-12-26,47.66113183567318,Homo sapiens,stool,84977,India,,circular,20.5937,78.9629,,"IncB/O/K/Z_4, FN868832, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-3.1294374,12.629091
NZ_CP025854.1,2018-12-26,45.885097985677575,Homo sapiens,stool,80573,India,,circular,20.5937,78.9629,,"IncFII(29)_1, CP003035, ",IncF RST(F12:A-:B-):FIA(-);FIB(-);FIC(5?);FII(12);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.4442197,10.640875
NZ_CP025853.1,2018-12-26,41.53500725609923,Homo sapiens,stool,36521,India,,circular,20.5937,78.9629,,"IncX4_1, CP002895, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),13.175014,9.605661
NZ_CP025852.1,2018-12-26,53.24265323257767,Homo sapiens,stool,29775,India,,circular,20.5937,78.9629,,"IncFII(pHN7A8)_1, JN232517, ",IncF RST(F6:A-:B-):FIA(-);FIB(-);FIC(-);FII(6);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.84871554,11.03364
NZ_CP025858.1,2018-12-26,46.21305037638825,Homo sapiens,stool,88871,India,,circular,20.5937,78.9629,,"IncFII_1, AY458016, ",IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(~84);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.4568548,10.475533
NZ_CP025857.1,2018-12-26,49.693477759852506,Homo sapiens,stool,108475,India,,circular,20.5937,78.9629,,"IncFII_1, AY458016, |IncFIB(AP001918)_1, AP001918, ",IncF RST(F51:A-:B10):FIA(-);FIB(10);FIC(-);FII(51);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.6993329,11.463581
NZ_CP025905.1,2018-12-26,46.54723828778816,Homo sapiens,stool,60343,Mozambique,,circular,-18.6657,35.5296,,"IncFIB(AP001918)_1, AP001918, |IncFII(pSE11)_1, AP009242, ",IncF RST(F43:A-:B-):FIA(-);FIB(~42);FIC(3?);FII(43);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.0942177,10.628559
NZ_CP025904.1,2018-12-26,47.06062649420707,Homo sapiens,stool,97878,Mozambique,,circular,-18.6657,35.5296,,"IncFII_1, AY458016, ",IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(~84);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.4758066,10.464751
NZ_CP025872.1,2018-12-26,45.82340439234881,Homo sapiens,stool,77635,India,,circular,20.5937,78.9629,,"IncFIC(FII)_1, AP001918, ",IncF RST(F106:A-:B-):FIA(-);FIB(-);FIC(6?);FII(106);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),8.159083,8.242467
NZ_CP025871.1,2018-12-26,46.432550812617656,Homo sapiens,stool,52054,India,,circular,20.5937,78.9629,,"IncFIB(AP001918)_1, AP001918, ",IncF RST(F-:A-:B-):FIA(-);FIB(~52);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.0674468,10.526618
NZ_CP025870.1,2018-12-26,47.26286453667762,Homo sapiens,stool,100470,India,,circular,20.5937,78.9629,,"IncFIB(H89-PhagePlasmid)_1, HG530657, ",IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),19.900171,6.2350144
NZ_CP025864.1,2018-12-26,41.11052675284413,Homo sapiens,stool,36127,India,,circular,20.5937,78.9629,,"IncX1_1, EU370913, |IncX3_1, JN247852, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),6.195708799999999,14.315264
NZ_CP025863.1,2018-12-26,47.59336128728657,Homo sapiens,stool,142377,India,,circular,20.5937,78.9629,,"IncFII_1, AY458016, ",IncF RST(F11:A-:B-):FIA(-);FIB(-);FIC(5?);FII(11);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.5867668,10.516398
NZ_CP025915.1,2018-12-26,48.614102313092616,Homo sapiens,stool,35753,Mali,,circular,17.5707,-3.9962,,,,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),6.689675,6.5305705000000005
NZ_CP025914.1,2018-12-26,46.267050865064746,Homo sapiens,stool,80861,Mali,,circular,17.5707,-3.9962,,"IncFIC(FII)_1, AP001918, ",IncF RST(F106:A-:B-):FIA(-);FIB(-);FIC(6?);FII(106);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),8.154763,8.240300999999999
NZ_CP023845.1,2018-12-05,51.92969491076746,Homo sapiens,feces,181324,Sweden,Bacterial isolate,circular,59.67497120000001,14.5208584,Sweden,"IncFII_1, AY458016, |IncFIB(AP001918)_1, AP001918, |IncFIA_1, AP001918, |IncFIC(FII)_1, AP001918, ","IncF RST(F-:A-:B20):FIA(1,6);FIB(20);FIC(-);FII(22,36);FIIK(-);FIIS(-);FIIY(-)",Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-1.3708181000000002,6.421626
NZ_CP023858.1,2018-12-05,51.86855670103093,Homo sapiens,UTI,1552,Sweden,Bacterial isolate,circular,59.67497120000001,14.5208584,Sweden,"Col(MG828)_1, NC_008486, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-1.1248313,-4.4977074
NZ_CP023857.1,2018-12-05,47.07282246549262,Homo sapiens,UTI,2101,Sweden,Bacterial isolate,circular,59.67497120000001,14.5208584,Sweden,"Col(BS512)_1, NC_010656, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),5.102326000000001,-6.662698
NZ_CP023856.1,2018-12-05,55.77005577005577,Homo sapiens,UTI,2331,Sweden,Bacterial isolate,circular,59.67497120000001,14.5208584,Sweden,,,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),9.510041,8.023226
NZ_CP023855.1,2018-12-05,51.48904750184592,Homo sapiens,UTI,4063,Sweden,Bacterial isolate,circular,59.67497120000001,14.5208584,Sweden,,,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-8.876685,10.440248
NZ_CP023854.1,2018-12-05,51.376866859677314,Homo sapiens,UTI,135053,Sweden,Bacterial isolate,circular,59.67497120000001,14.5208584,Sweden,"IncFIA_1, AP001918, |IncFII(pAMA1167-NDM-5)_1, CP024805, |IncFIB(AP001918)_1, AP001918, ","IncF RST(F48:A-:B49):FIA(1,6);FIB(49);FIC(-);FII(48);FIIK(-);FIIS(-);FIIY(-)",Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-1.8109522,6.137914
NZ_CP023852.1,2018-12-05,54.655107425555975,Homo sapiens,UTI,10612,Sweden,Bacterial isolate,circular,59.67497120000001,14.5208584,Sweden,"ColRNAI_1, DQ298019, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),16.854406,12.85592
NZ_CP023851.1,2018-12-05,46.472675913519,Homo sapiens,UTI,110452,Sweden,Bacterial isolate,circular,59.67497120000001,14.5208584,Sweden,"IncFIB(H89-PhagePlasmid)_1, HG530657, ",IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),19.95515,6.295516
NZ_CP023850.1,2018-12-05,53.03089304257529,Homo sapiens,UTI,138672,Sweden,Bacterial isolate,circular,59.67497120000001,14.5208584,Sweden,"IncFII_1, AY458016, |IncFIA_1, AP001918, ","IncF RST(F2:A-:B-):FIA(1,6);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)",Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-2.3094478,6.332563400000001
NZ_CP023833.1,2018-12-05,51.44891944990177,Homo sapiens,feces,4072,Sweden,Bacterial isolate,circular,59.67497120000001,14.5208584,Sweden,,,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-8.857624000000001,10.456471
NZ_CP023832.1,2018-12-05,49.86542696354294,Homo sapiens,feces,4087,Sweden,Bacterial isolate,circular,59.67497120000001,14.5208584,Sweden,"Col8282_1, DQ995352, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-8.662618,10.645596
NZ_CP023831.1,2018-12-05,47.513063673311386,Homo sapiens,feces,5167,Sweden,Bacterial isolate,circular,59.67497120000001,14.5208584,Sweden,"Col156_1, NC_009781, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-4.0994387,-4.455129
NZ_CP023830.1,2018-12-05,41.64252424738632,Homo sapiens,feces,7939,Sweden,Bacterial isolate,circular,59.67497120000001,14.5208584,Sweden,"ColRNAI_1, DQ298019, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),9.190826,8.613097
NZ_CP023829.1,2018-12-05,41.37055070009375,Homo sapiens,feces,33067,Sweden,Bacterial isolate,circular,59.67497120000001,14.5208584,Sweden,"IncX4_1, CP002895, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),13.185482,9.6185665
NZ_CP023828.1,2018-12-05,52.71598932767287,Homo sapiens,feces,67839,Sweden,Bacterial isolate,circular,59.67497120000001,14.5208584,Sweden,"IncFII_1, AY458016, ",IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.0469497,11.170687
NZ_CP023827.1,2018-12-05,52.35110464977716,Homo sapiens,feces,125877,Sweden,Bacterial isolate,circular,59.67497120000001,14.5208584,Sweden,"IncFII(pRSB107)_1, AJ851089, |IncFIA_1, AP001918, |IncFIB(AP001918)_1, AP001918, |Col156_1, NC_009781, ","IncF RST(F1:A-:B20):FIA(2,6);FIB(20);FIC(3?);FII(1);FIIK(-);FIIS(-);FIIY(-)",Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-1.8510154,5.93027
NZ_CP023825.1,2018-12-05,51.73969072164947,Homo sapiens,feces,1552,Sweden,Bacterial isolate,circular,59.67497120000001,14.5208584,Sweden,"Col(MG828)_1, NC_008486, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-1.1247752,-4.4974933
NZ_CP023824.1,2018-12-05,49.778978388998034,Homo sapiens,feces,4072,Sweden,Bacterial isolate,circular,59.67497120000001,14.5208584,Sweden,"Col8282_1, DQ995352, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-8.746329,10.835218
NZ_CP023823.1,2018-12-05,48.651479444880856,Homo sapiens,feces,34371,Sweden,Bacterial isolate,circular,59.67497120000001,14.5208584,Sweden,,,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),6.701672599999999,6.5402627
NZ_CP023822.1,2018-12-05,40.82445878871204,Homo sapiens,feces,42913,Sweden,Bacterial isolate,circular,59.67497120000001,14.5208584,Sweden,,,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.4818435,1.2407483
NZ_CP023821.1,2018-12-05,52.33740998971311,Homo sapiens,feces,113737,Sweden,Bacterial isolate,circular,59.67497120000001,14.5208584,Sweden,"IncFII_1, AY458016, |IncFIB(AP001918)_1, AP001918, ",IncF RST(F2:A-:B10):FIA(-);FIB(10);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.5755650999999999,11.807122
NZ_CP023838.1,2018-12-05,47.247486835806605,Homo sapiens,feces,2089,Sweden,Bacterial isolate,circular,59.67497120000001,14.5208584,Sweden,"Col(BS512)_1, NC_010656, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),5.1063995,-6.6564603
NZ_CP023837.1,2018-12-05,47.47239976757699,Homo sapiens,feces,5163,Sweden,Bacterial isolate,circular,59.67497120000001,14.5208584,Sweden,"Col156_1, NC_009781, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-4.160641,-4.5171113
NZ_CP023835.1,2018-12-05,51.48564867967853,Homo sapiens,feces,152425,Sweden,Bacterial isolate,circular,59.67497120000001,14.5208584,Sweden,"IncFIA_1, AP001918, |IncFIC(FII)_1, AP001918, |IncFII_1, AY458016, |IncFIB(AP001918)_1, AP001918, ","IncF RST(F-:A-:B1):FIA(16?);FIB(1);FIC(3?);FII(31,36);FIIK(-);FIIS(-);FIIY(-)",Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),7.5674677,10.449696
NZ_CP033883.1,2018-11-26,52.72654962786206,Homo sapiens,urine,88005,Norway,,circular,64.5731537,11.5280364,Norway,"IncB/O/K/Z_1, CU928147, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-3.190702,12.700175
NZ_CP033882.1,2018-11-26,47.57086273053597,Homo sapiens,urine,96948,Norway,,circular,64.5731537,11.5280364,Norway,"p0111_1, AP010962, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-5.656347,4.044242
NZ_CP033881.1,2018-11-26,52.09565357893036,Homo sapiens,urine,61890,Norway,,circular,64.5731537,11.5280364,Norway,"IncFII(pSE11)_1, AP009242, ",IncF RST(F35:A-:B-):FIA(-);FIB(-);FIC(5?);FII(35);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.89058393,11.213576
NZ_CP033880.1,2018-11-26,51.4267393395319,Homo sapiens,urine,65499,Norway,,circular,64.5731537,11.5280364,Norway,"IncL_1, JN626286, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),15.933735999999998,3.3837974
NZ_CP033879.1,2018-11-26,41.49049620475503,Homo sapiens,urine,31882,Norway,,circular,64.5731537,11.5280364,Norway,"IncX4_2, FN543504, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),13.174413,9.598185
NZ_CP033853.1,2018-11-26,47.25207245931839,Homo sapiens,UCC isolate,3257,,,circular,,,,"Col440I_1, CP023920, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),8.222346,5.875888
NZ_CP033852.1,2018-11-26,50.92529129540782,Homo sapiens,UCC isolate,1459,,,circular,,,,"Col(MG828)_1, NC_008486, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),12.213553,11.740749
NZ_CP033851.1,2018-11-26,49.41205291523764,Homo sapiens,UCC isolate,4082,,,circular,,,,"Col8282_1, DQ995352, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-8.508955,10.796454
NZ_CP033849.1,2018-11-26,41.35073673717329,Homo sapiens,UCC isolate,32101,,,circular,,,,"IncX4_1, CP002895, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),13.165301,9.58741
NZ_CP033848.1,2018-11-26,48.01273990393536,Homo sapiens,UCC isolate,97018,,,circular,,,,"p0111_1, AP010962, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-5.651035,4.0432763
NZ_CP033847.1,2018-11-26,50.76425815869043,Homo sapiens,UCC isolate,143865,,,circular,,,,"IncFII_1, AY458016, |IncFII(pCoo)_1, CR942285, |IncFIB(AP001918)_1, AP001918, |IncFIA_1, AP001918, ","IncF RST(F-:A-:B20):FIA(1,6);FIB(20);FIC(-);FII(22,36);FIIK(-);FIIS(-);FIIY(-)",Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-1.3708826,6.4202843000000005
