ACC_NUCCORE	CreateDate_NUCCORE	GC_NUCCORE	Host_BIOSAMPLE	IsolationSource_BIOSAMPLE	Length_NUCCORE	Location_BIOSAMPLE	SamplType_BIOSAMPLE	Topology_NUCCORE	loc_lat	loc_lng	loc_parsed	plasmidfinder	pmlst	taxon_class_name	taxon_family_name	taxon_genus_name	taxon_name	taxon_order_name	taxon_phylum_name	taxon_species_name	taxon_superkingdom_name	D1	D2
NZ_CP054369.1	2020-06-12	48.1646153742514	Homo sapiens	rectal swab from healthy college student	148443	USA: California	whole organism	circular	36.7014631	-118.7559974	USA,California	IncFIB(AP001918)_1, AP001918, |IncFIC(FII)_1, AP001918, 	IncF RST(F89:A-:B-):FIA(-);FIB(62?);FIC(~6);FII(89);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-0.7954571	11.108914
NZ_CP038410.1	2020-05-28	47.6001424055754	Homo sapiens		92693	USA:Washington		circular	47.404862	-119.813925	USA,Washington	IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, 	IncF RST(F23:A-:B3):FIA(-);FIB(3);FIC(3?);FII(23);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	10.596646	-12.07135
NZ_CP038409.1	2020-05-28	39.870654810024256	Homo sapiens		30925	USA:Washington		circular	47.404862	-119.813925	USA,Washington	IncX4_2, FN543504, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	14.669587	9.350767
NZ_CP038393.1	2020-05-28	49.402750057668975	Homo sapiens		99707	USA:Florida		circular	27.7567667	-81.4639835	USA,Florida	IncFII_1, AY458016, 	IncF RST(F34:A-:B-):FIA(-);FIB(-);FIC(-);FII(34);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	0.33415127	10.716556
NZ_CP038392.1	2020-05-28	47.22281223449448	Homo sapiens		75328	USA:Florida		circular	27.7567667	-81.4639835	USA,Florida	IncFII_1, AY458016, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(~51);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	0.31155190000000005	10.7037945
NZ_CP038391.1	2020-05-28	53.801108438774435	Homo sapiens		9563	USA:Florida		circular	27.7567667	-81.4639835	USA,Florida	Col(pHAD28)_1, KU674895, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	4.829317	-0.53698176
NZ_CP038390.1	2020-05-28	47.169463396643934	Homo sapiens		5423	USA:Florida		circular	27.7567667	-81.4639835	USA,Florida	ColRNAI_1, DQ298019, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	8.966203	5.6824927
NZ_CP038388.1	2020-05-28	48.70562194130769	Homo sapiens		57827	Sri Lanka		circular	41.15	1.08	Sri Lanka	IncFIB(AP001918)_1, AP001918, 	IncF RST(F-:A-:B15):FIA(-);FIB(15);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-0.011608655	11.04655
NZ_CP038387.1	2020-05-28	53.649695172186526	Homo sapiens		6069	Sri Lanka		circular	41.15	1.08	Sri Lanka	Col(pHAD28)_1, KU674895, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	4.8829155	-0.56564075
NZ_CP038382.1	2020-05-28	47.793541648533385	Homo sapiens		91912			circular				IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, 	IncF RST(F23:A-:B3):FIA(-);FIB(3);FIC(3?);FII(23);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	0.30363917	-5.9327164
NZ_CP038381.1	2020-05-28	42.19350869097062	Homo sapiens		58509			linear				IncI2(Delta)_1, AP002527, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	12.567066	-6.0223512999999995
NZ_CP038406.1	2020-05-28	47.602976062109114	Homo sapiens		92740	USA		circular	39.7837304	-100.4458825	USA	IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, 	IncF RST(F23:A-:B3):FIA(-);FIB(3);FIC(3?);FII(23);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	10.594862	-12.073722
NZ_CP038385.1	2020-05-28	53.562961583814314	Homo sapiens		80565	Iran		circular	32.9407495	52.9471344	Iran	IncFII_1, AY458016, 	IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	0.7555743	10.825063
NZ_CP038384.1	2020-05-28	52.198132661244145	Homo sapiens		69832	Iran		circular	32.9407495	52.9471344	Iran	IncFIB(AP001918)_1, AP001918, 	IncF RST(F-:A-:B-):FIA(-);FIB(15?);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	0.007954724	11.115191000000001
NZ_CP038356.1	2020-05-28	48.25008667985561	Homo sapiens		98062	USA		circular	39.7837304	-100.4458825	USA	IncFIB(AP001918)_1, AP001918, |IncFIA_1, AP001918, |IncFII_1, AY458016, 	IncF RST(F23:A-:B3):FIA(20?);FIB(3);FIC(3?);FII(23);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7 str. F8092B	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	15.381389000000002	16.035822
NZ_CP038314.1	2020-05-28	48.06002253405715	Homo sapiens		97630	Japan:Okayama		circular	34.8581334	133.7759256	Japan,Okayama	IncFII_1, AY458016, |IncFIB(AP001918)_1, AP001918, 	IncF RST(F23:A-:B3):FIA(-);FIB(3);FIC(3?);FII(23);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	10.577608	-12.091898
NZ_CP038299.1	2020-05-28	52.79854430558298	Homo sapiens		70894	USA:Washington		circular	47.404862	-119.813925	USA,Washington	IncFII(pHN7A8)_1, JN232517, 	IncF RST(F103:A-:B-):FIA(-);FIB(-);FIC(-);FII(103);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	1.6565636000000001	10.812557
NZ_CP038298.1	2020-05-28	48.94126200357457	Homo sapiens		66022	USA:Washington		circular	47.404862	-119.813925	USA,Washington	IncFIB(AP001918)_1, AP001918, 	IncF RST(F-:A-:B15):FIA(-);FIB(15);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-0.0375367	11.125173
NZ_CP038297.1	2020-05-28	52.51972307196909	Homo sapiens		6211	USA:Washington		circular	47.404862	-119.813925	USA,Washington	Col(pHAD28)_1, KU674895, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	4.828641	-0.5342963000000001
NZ_CP038296.1	2020-05-28	47.077263507283796	Homo sapiens		5423	USA:Washington		circular	47.404862	-119.813925	USA,Washington	ColRNAI_1, DQ298019, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	8.998018	5.6789775
NZ_CP038401.1	2020-05-28	47.82138726449256	Homo sapiens		92513	Denmark		circular	56.2097954	9.3000769	Denmark	IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, 	IncF RST(F23:A-:B3):FIA(-);FIB(3);FIC(3?);FII(23);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	0.28910127	-5.9122596
NZ_CP038400.1	2020-05-28	50.30711610486891	Homo sapiens		6675	Denmark		circular	56.2097954	9.3000769	Denmark			Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	4.2605476	-4.764227
NZ_CP038399.1	2020-05-28	42.38239102287441	Homo sapiens		4634	Denmark		circular	56.2097954	9.3000769	Denmark	Col440I_1, CP023920, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	9.244472	6.214784
NZ_CP038343.1	2020-05-28	47.58957549356825	Homo sapiens		92743	USA		circular	39.7837304	-100.4458825	USA	IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, 	IncF RST(F23:A-:B3):FIA(-);FIB(3);FIC(3?);FII(23);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	10.594961	-12.073625
NZ_CP038413.1	2020-05-28	49.70465457785404	Homo sapiens		121214	Germany		circular	51.0834196	10.4234469	Germany	IncFIB(AP001918)_1, AP001918, |IncFII(pSFO)_1, AF401292, |IncFIA_1, AP001918, 	IncF RST(F3:A3:B3):FIA(3);FIB(3,3);FIC(6?);FII(3);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	0.070923634	11.825365
NZ_CP038397.1	2020-05-28	48.90681030700095	Homo sapiens		66091	USA:New York		circular	40.7308619	-73.9871558	USA,New York	IncFIB(AP001918)_1, AP001918, 	IncF RST(F-:A-:B15):FIA(-);FIB(15);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-0.024405144	11.125613000000001
NZ_CP038396.1	2020-05-28	48.591753774680605	Homo sapiens		6888	USA:New York		circular	40.7308619	-73.9871558	USA,New York	ColRNAI_1, DQ298019, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	9.644101	5.6794910000000005
NZ_CP038395.1	2020-05-28	42.283719770630775	Homo sapiens		4011	USA:New York		circular	40.7308619	-73.9871558	USA,New York	ColRNAI_1, DQ298019, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	8.887824	6.468033999999999
NZ_CP038341.1	2020-05-28	47.819343163972036	Homo sapiens		92839	USA		circular	39.7837304	-100.4458825	USA	IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, 	IncF RST(F23:A-:B3):FIA(-);FIB(3);FIC(3?);FII(23);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	0.34125456	-5.973109200000001
NZ_CP038340.1	2020-05-28	42.19995364014051	Homo sapiens		56083	USA		linear	39.7837304	-100.4458825	USA	IncI2(Delta)_1, AP002527, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli O157:H7	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	12.540163	-6.005667
NZ_CP053283.1	2020-05-19	51.65618264197423	Homo sapiens	rectal swab from healthy college student	68199	USA: California	whole organism	circular	36.7014631	-118.7559974	USA,California	IncM1_1, U27345, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	15.196895000000001	19.623497
NZ_CP053282.1	2020-05-19	51.219431723701064	Homo sapiens	rectal swab from healthy college student	151546	USA: California	whole organism	circular	36.7014631	-118.7559974	USA,California	IncFIB(AP001918)_1, AP001918, |IncQ1_1, M28829, |IncFII_1, AY458016, 	IncF RST(F2:A-:B-):FIA(-);FIB(58?);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-0.8689146000000001	11.309672
NZ_CP053244.1	2020-05-15	38.67773874161609	Homo sapiens	rectal swab from healthy college student	3131	USA: California	whole organism	linear	36.7014631	-118.7559974	USA,California	Col(MG828)_1, NC_008486, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	12.229728999999999	11.946330999999999
NZ_CP053243.1	2020-05-15	47.39839502976961	Homo sapiens	rectal swab from healthy college student	3863	USA: California	whole organism	linear	36.7014631	-118.7559974	USA,California	Col(MP18)_1, NC_013652, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	9.564627999999999	7.904673
NZ_CP053242.1	2020-05-15	50.1352348168183	Homo sapiens	rectal swab from healthy college student	4067	USA: California	whole organism	linear	36.7014631	-118.7559974	USA,California	Col8282_1, DQ995352, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-8.708264	10.618902
NZ_CP053241.1	2020-05-15	45.44586595379034	Homo sapiens	rectal swab from healthy college student	5237	USA: California	whole organism	linear	36.7014631	-118.7559974	USA,California	Col156_1, NC_009781, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	11.819872	15.331415
NZ_CP053240.1	2020-05-15	42.010898224644045	Homo sapiens	rectal swab from healthy college student	5689	USA: California	whole organism	linear	36.7014631	-118.7559974	USA,California	Col156_1, NC_009781, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	11.866485	15.379648999999999
NZ_CP053239.1	2020-05-15	62.87739564190076	Homo sapiens	rectal swab from healthy college student	7618	USA: California	whole organism	linear	36.7014631	-118.7559974	USA,California	IncQ1_1, M28829, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	5.7974695999999994	7.488929300000001
NZ_CP053238.1	2020-05-15	49.5944949619071	Homo sapiens	rectal swab from healthy college student	8138	USA: California	whole organism	linear	36.7014631	-118.7559974	USA,California	Col156_1, NC_009781, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	9.330322	19.788795
NZ_CP053237.1	2020-05-15	46.52481032528125	Homo sapiens	rectal swab from healthy college student	11467	USA: California	whole organism	linear	36.7014631	-118.7559974	USA,California	ColRNAI_1, DQ298019, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	4.1186547	-4.8602004
NZ_CP053236.1	2020-05-15	52.3107416076986	Homo sapiens	rectal swab from healthy college student	111501	USA: California	whole organism	circular	36.7014631	-118.7559974	USA,California	IncFIB(AP001918)_1, AP001918, |IncFIC(FII)_1, AP001918, 	IncF RST(--:A-:B-):FIA(-);FIB(58?);FIC(4);FII(18);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-0.86468214	11.11271
NZ_CP053235.1	2020-05-15	49.44635788179349	Homo sapiens	rectal swab from healthy college student	159399	USA: California	whole organism	circular	36.7014631	-118.7559974	USA,California	IncB/O/K/Z_1, CU928147, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-2.7195482	12.76368
NZ_CP053246.1	2020-05-15	50.94830592590607	Homo sapiens	rectal swab from healthy college student	111831	USA: California	whole organism	circular	36.7014631	-118.7559974	USA,California	IncFIB(AP001918)_1, AP001918, |Col156_1, NC_009781, |IncFII(29)_1, CP003035, 	IncF RST(F29:A-:B-):FIA(-);FIB(10?);FIC(-);FII(29);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	0.5443043000000001	11.949318
NZ_CP053250.1	2020-05-15	51.95058517555268	Homo sapiens	rectal swab from healthy college student	1538	USA: California	whole organism	linear	36.7014631	-118.7559974	USA,California	Col(MG828)_1, NC_008486, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-1.307482	-4.8323364
NZ_CP053249.1	2020-05-15	47.54256965944273	Homo sapiens	rectal swab from healthy college student	5168	USA: California	whole organism	linear	36.7014631	-118.7559974	USA,California	Col156_1, NC_009781, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-4.115544	-4.4711018
NZ_CP053248.1	2020-05-15	52.57318208461194	Homo sapiens	rectal swab from healthy college student	145015	USA: California	whole organism	circular	36.7014631	-118.7559974	USA,California	IncFIB(AP001918)_1, AP001918, |Col156_1, NC_009781, |IncQ1_1, M28829, |IncFII(29)_1, CP003035, 	IncF RST(F29:A-:B-):FIA(-);FIB(10?);FIC(-);FII(29);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	0.52596754	11.942914
NZ_CP053233.1	2020-05-15	46.31423250674959	Homo sapiens	rectal swab from healthy college student	112229	USA: California	whole organism	circular	36.7014631	-118.7559974	USA,California	IncFIB(pLF82-PhagePlasmid)_1, CU638872, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	19.973875	6.308054
NZ_CP053232.1	2020-05-15	51.303428109251534	Homo sapiens	rectal swab from healthy college student	128584	USA: California	whole organism	linear	36.7014631	-118.7559974	USA,California	IncFIB(AP001918)_1, AP001918, |Col156_1, NC_009781, |IncFII(pCoo)_1, CR942285, 	IncF RST(F98:A-:B65):FIA(-);FIB(65);FIC(4?);FII(98);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	0.5276763000000001	11.945193
NZ_CP051705.1	2020-05-02	41.677364142062466	Homo sapiens	rectal swab from healthy college student	2337	USA: California	whole organism	linear	36.7014631	-118.7559974	USA,California	Col(MG828)_1, NC_008486, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	12.185014	11.84003
NZ_CP051704.1	2020-05-02	45.77915777217154	Homo sapiens	rectal swab from healthy college student	5153	USA: California	whole organism	linear	36.7014631	-118.7559974	USA,California	ColRNAI_1, DQ298019, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	9.839478	5.8054414
